DOT/USD,USDC/USD,MATIC/USD,SOL/USD,USDT/USD,ETH/USD,TRX/USD,BTC/USD,LTC/USD,AVAX/USD,SHIB/USD,DOGE/USD,UNI/USD,NEAR/USD,LINK/USD,ALGO/USD,BCH/USD,XTZ/USD,AAVE/USD,GRT/USD,MKR/USD,CRV/USD,YFI/USD,SUSHI/USD
,,0.88638,20.7592528,1.000565,1875.56475,,27278.28,89.4233455,34.068,,0.071480705,5.07065,,6.4872034,0.1481,112.595542975,,92.25355,0.162679,633.42311819,,6851.23,1.1262
,,0.8886,20.67542,1.00085,1856.58418469,,26840.117,91.4001895,35.1969,,0.0713905155,5.008679235,,6.43181417,0.1473,112.91576,,90.32045,0.154445,631.53550445,,6724.7395,1.10837
,,0.90462,20.9337725,1.0001,1887.041805,,27075.75,95.2233845,34.27945,,0.07202367,5.04831071,,6.4615375,0.1507,114.5,,94.8385,0.1666205,658.9225038,,6741.8215,1.190625
,,0.89789788,21.163831715,1.0006,1902.325531185,,27172.0194345,94.7715,34.0457,,0.072449315,5.059082,,6.42648857,0.1513,114.6616125,,105.5285,0.171425,658.43874739,,6900.137,1.18
,,0.90103455,21.329244,1.0009,1895.7719245,,27070.06968,95.111239785,35.6775,,0.07266776,5.1146016,,6.442,0.1511,115.279595,,107.1685,0.164815,674.93457095,,6974.225,1.224045
,,0.88621,21.63005614,1.0009,1872.018925,,26865.24,93.111426795,38.1624,,0.07183,4.96886755,,6.39056965,0.1495,114.2495,,102.853,0.160065,678.38331108,,6901.554,1.23045
,,0.8365,20.034764,1.0022,1822.5715,,25862.328996,88.04,38.307,,0.0669101,4.738435,,6.09735,0.137,109.9760855,,96.99295,0.1541,638.871493475,,7039.347,1.2408
,,0.8196,20.434445,1.0147,1905.37163,,27320.6197,91.8044125,38.6643,,0.0707207,4.80561,,6.2878,0.1366,115.42563325,,106.26,0.1615495,661.97659,,6896.739,1.22655
,,0.7637052,18.79,1.0038,1838.596055,,26408.45,88.42353284,39.70155,,0.06781575,4.561303,,5.93907863,0.1236,111.13,,101.2695,0.157355,623.6150785,,6872.3,1.32503
,,0.7703,18.7616227,1.0015,1832.0,,26499.11841,87.791785,36.20075,,0.06788425,4.624262,,5.9693237,0.1225,111.401087,,99.19825,0.1583165,624.95121611,,7035.7025,1.31418
,,0.6014855,14.60477578,1.0001,1788.69575,,25773.4272,78.585905,35.48395,,0.06018385,3.90412605,,5.156,0.1065,98.3221085,,100.0155,0.165999,552.205,,7022.415,1.355215
,,0.597617,15.44590185,1.0021,1754.5451955,,25745.59268,77.0619177,34.4375,,0.0619765,4.06496465,,5.18224725,0.1098,102.1765,,97.84815,0.178625,599.3124,,6816.95,1.31615
,,0.630579495,15.221646675,1.0073,1740.99060223,,26090.3,76.33381,34.80295,,0.06098395,4.0502881,,5.1072945,0.1104,102.77971604,,100.791,0.17838,613.49254133,,6835.56,1.22994
,,0.641678445,15.293295415,1.0082,1747.391620255,,26056.055228855,78.3899869,33.6643,,0.061808185,4.327073205,,5.20271495,0.1158,104.1584665,,103.714,0.1863445,634.795385,,6594.48,1.336695
,,0.65065,15.17300545,0.999726925,1763.49,,25983.5725,77.83198029,34.706,,0.061930265,4.29091075,,5.40523,0.1142,105.645209615,,99.5596,0.190123,638.2766805,,6671.3115,1.316885
,,0.62122,14.752022,0.99915,1648.7881125,,25009.352501475,73.03289,32.6493,,0.060127455,4.55265,,5.3132815,0.1155,103.07524265,,100.422,0.189992,634.8265,,6613.237,1.15465
,,0.5879795,14.793508,0.998924,1666.393865,,25500.24046085,74.79703635,32.6405,,0.061601865,4.42352395,,5.27765,,104.9544805,,126.415,0.19876,644.543219415,,6846.886,1.1066
,,0.599574185,15.49572655,0.999479695,1726.0005,,26340.003161694,76.3956975,33.9712,,0.062007,4.536358615,,5.275144525,,107.00274315,,113.16,0.1853,681.24805,,6761.209,1.0511
,,0.61129014,15.5933484,0.99965465,1729.2,,26530.2511,77.2684995,35.72225,,0.06192527,4.52984,,5.2600715,,107.25016485,,116.496,0.180637,667.49024,,7021.9195,1.082
,,0.6007285,15.50719644,0.999986325,1724.52177162,,26430.71413,77.289852,37.1495,,0.06204425,4.48561,,5.17059075,,107.137323595,,112.79,0.179542,679.949527625,,7019.119,0.99464
,,0.61026155,16.02575,0.9997225,1731.2735,,26958.0177115,77.385,37.5235,,0.062321575,4.435199505,,5.1158564,,106.390192025,,108.4785,0.186541,708.530207,,6895.8755,1.09561
,,0.6491128,16.7987865,0.99973,1817.14415045,,28784.33973,81.950691395,36.97705,,0.064005,4.629259,,5.33475,,113.00339865,,116.425,0.22125,739.27407192,,7189.487,1.09545
,,0.6990465,17.497469725,0.999909285,1920.13296,,30364.929915,87.832914,34.826,,0.06845605,4.869754165,,5.7540891,,139.055,,112.1,0.21026,757.40142833,,7229.3255,1.18055
,,0.669406705,16.77974,1.00012,1880.739145,,30006.34696,86.363223,34.28205,,0.066363055,4.773698,,5.64856365,,141.543,,103.45,0.1900685,738.43796,,7216.505,1.181
,,0.682669575,17.355176322,0.999852705,1894.068054675,,30740.9310421,92.154891705,35.7632,,0.0681178,4.84845,,6.0615,,190.5778625,,103.55,0.189006,708.20724482,,7043.263,1.10825
,,,16.514909385,0.9996,1907.18535,,30903.09273564,89.8314105,33.45565,,0.067518885,5.1190061,,6.2183,,206.9420999,,99.44365,0.171655,707.49969,,7166.665,1.09907
,,,16.24927705,0.99955395,1877.9826,,30253.820075,87.18345,33.7026,,0.06590835,5.307748,,6.1306729,,194.658215,,99.7907,0.173855,689.8972735,,7278.04,1.09425
,,,16.09115,0.999365,1870.43982135,,30355.602,88.039395,32.2105,,0.0651695,5.3029005,,6.18995,,225.22,,92.155,0.156492,695.5225,,7262.925,1.08965
,,,18.7211,0.9995479,1865.9020195,,30473.6848468,87.293815,32.275,,0.06509,5.1469352,,6.08585,,231.8494157,,97.75055,0.1698375,678.4486,,7177.5485,1.093555
,,,18.00525,0.99952536,1839.388,,30227.6536395,83.7266445,32.11965,,0.06276,4.8814538,,5.8476385,,226.7581407,,99.3183,0.162455,683.4596898,,7227.1085,1.1116
,,,19.27977335,0.99925,1887.76340985,,30910.459844255,95.445,34.79065,,0.06502085,5.17755185,,6.1384797,,296.031547975,,109.267,0.178418,713.5932,,7156.431,1.036815
,,,19.43438144,0.9996077,1914.7047,,30388.47445569,106.0900335,34.7576,,0.06881,5.208576,,6.17525,,285.88,,109.2535,0.1905595,811.1415,,7015.1905,1.075575
,,,19.20243481,0.9999325,1913.52294448,,30529.743525,110.71905485,37.4573,,0.06725314,5.50333771,,6.41464425,,272.90167615,,104.5165,0.174569,802.519684,,6928.177,1.158555
,,,19.22840805,0.9997175,1948.97805,,30701.6205105075,112.35,37.2375,,0.0681095,5.698017,,6.5621,,296.1142837,,103.4375,0.169745,909.711849,,6982.317,1.12625
,,,19.3817191,0.99975,1954.7203255,,31056.9905094905,108.1917,36.1725,,0.06857785,5.49089895,,6.531815,,284.3786909,,101.746,0.1652,961.6957,,6950.2,1.083
,,,20.1715,1.0,1937.3661,,30842.05240964,104.94095,40.2291,,0.06873045,5.57162857,,6.5134488,,275.056,,105.625,0.16665,992.8,,6988.4665,1.0621
,,,,1.00234888,1910.8354805,,30457.98348348,102.7574,40.72795,,0.066857335,5.3756926,,6.295863,,277.38708335,,101.57,0.16695,954.977025,,7087.9255,1.062775
,,,,1.00018733,1854.7409,,30093.459,96.6842463,39.925,,0.065266935,5.452955,,6.117,,280.865,,100.56,0.1642475,1015.33589,,7123.375,1.0889
,,,,0.999877325,1860.50434495,,30247.841052705,97.26005,38.6585,,0.0651153855,5.38909,,6.1707,,278.941,,96.7945,0.15355,965.246642,,7010.1065,1.09754
,,,,1.000266,1869.6378,,30273.59385,97.312579975,38.471,,0.06622801,5.3109008,,6.22756727,,271.20719185,,97.2346,0.155845,931.55265,,6636.4265,1.12603
,,,,0.99994739,1860.652882,,30125.180225,93.6397594,37.64,,0.06475913,5.1446612,,6.0905527,,268.41085,,97.44595,0.1619675,933.399213285,,6371.07,1.10231
,,,,0.999025,1877.62671,,30450.38568105,96.7895,37.2405,,0.065237135,5.24256276,,6.1973764,,273.045,,95.025,0.15813,925.9768225,,6490.1835,1.125175
,,,,0.999954955,1882.8751,,30633.203369689,96.905572,36.7568,,0.065432415,5.3395,,6.24729145,,274.7075,,93.205,0.151231,916.882,,6337.82,1.10559
,,,,0.999836365,1866.1567539,,30296.70005,96.60130735,37.2939,,0.064766595,5.2276796,,6.24876,,279.7835,,88.96,0.1472355,879.969356465,,6260.04,1.055
,,,,1.0006875,2009.7209865,,31408.257,101.834835,36.7465,,0.0708995,5.9626232,,7.2331955,,275.9872555,,88.3411,0.1486335,933.86,,6291.1265,1.0665
,,,,1.00005815,1932.49714441,,30309.106042375,95.005415,36.1252,,0.06844,5.816098,,6.873523215,,251.910176975,,88.515,0.150165,854.82140195,,6183.181,1.0916
,,,,1.00028369,1926.0791884,,30165.9867115,94.7115815,36.0655,,0.07082155,5.752304915,,6.806800185,,255.582814,,90.9045,0.158526,911.493205,,6162.6065,1.08469
,,,,1.000286,1933.319102,,30310.22449535,92.99155,36.1025,,0.070266,6.06841905,,6.725613875,,252.305198,,92.86255,0.1608799995,969.15584141,,6237.875,1.051265
,,,,1.00005025,1910.2045,,30130.69602335,92.34070995,35.12,,0.069825,6.09712078,,7.143542,,240.3906,,92.005,0.158736,925.06906905,,6170.463,1.063355
,,,,1.0,1912.3561895,,30106.7469594985,93.485065835,34.9,,0.069432,5.976475,,6.95831395,,248.025,,92.77285,0.16123,973.33095931,,5706.905,1.071615
,,,,1.0000947,1896.11762135,,29965.6834585,92.11504786,36.27355,,0.0700884,5.838149,,6.918207485,,242.90865,,87.98995,0.15779,992.498101,,5960.348,1.0943
,,,,0.99994382,1895.197731,,29871.765655,92.4864935,36.34085,,0.0721367,6.1848806,,8.18721751,,244.055065,,83.52185,0.15258,1157.0696544,,6030.947,1.12297
,,,,1.000125,1894.53932311,,29894.213314,94.30385,35.98065,,0.0726605,6.20007532,,8.1485,,245.68035,,83.52,0.1558445,1088.23,,5956.665,1.14355
,,,,1.00016,1874.63624,,29918.1685,92.93237,33.632,,0.0716369,6.05533948,,7.99306545,,243.72,,85.769,0.158427,1114.73,,5842.355,1.1507
,,,,1.000037255,1871.09373037,,29797.62,92.3059535,32.31385,,0.0710925,6.016985,,7.7666525,,248.01152,,84.9264,0.154905,1043.7321665,,5847.0745,1.12183
,,,,1.000026,1848.14415,,29095.0015,88.92130705,32.8781,,0.0765575,5.730121945,,7.5936,,235.351241475,,83.2591,0.1532045,1086.0129,,5738.195,1.18
,,,,1.000001595,1854.74725,,29207.229923465,89.52077675,32.155,,0.0800803625,5.7880235,,7.464203,,237.032535,,84.437,0.1538,1131.044694435,,5825.94,1.192
,,,,0.99988099,1880.0585,,29488.8623882,91.058447,31.8495,,0.078379594,5.9394683,,7.96336665,,249.15289545,,83.7115,0.15745,1247.457620395,,5808.05,1.20025
,,,,0.9998855,1863.685554,,29260.589371,90.9727476,32.76,,0.077288199,5.953,,7.9164946,,242.3615,,84.81,0.16148,1176.47365,,5853.124,1.29705
,,,,0.999774485,1876.149442775,,29385.4955736,90.994673085,31.3254,,0.0779696575,6.050136,,7.76351398,,240.509526875,,87.05855,0.167625,1235.1155,,6355.455,1.28196
,,,,1.0002245,1878.99093223,,29324.7433435,94.610055,30.29605,,0.0801249915,6.36789295,,7.79072318,,242.18133697,,88.4105,0.16958,1266.95,,6486.976,1.264705
,,,,0.99973965,1863.1431685,,29398.568237,92.943505495,29.9775,,0.078463948,6.430089,,7.6034285,,252.786149935,,89.2965,0.170515,1258.452,,6352.745,1.293
,,,,0.9998405,1824.46615,,28851.76240562,89.75255,29.6268,,0.076069213,6.345235635,,7.351745,,241.78138736,,86.502,0.16645,1194.59065,,6337.95,1.30779
,,,,0.99937185,1862.110775,,29661.684474645,92.295,26.4903,,0.077357812,6.56071615,,7.6216,,242.12079845,,90.235,0.17418,1329.9205,,6581.2,1.2747
,,,,0.999067475,1836.053953665,,29114.44555,86.961470465,27.1498,,0.0745086565,6.1551085,,7.3341455,,229.835166,,89.88465,0.174572,1312.9080225,,6761.285,1.251035
,,,,0.99930678,1833.757335,,29185.801370945,83.003495,27.29105,,0.074160691,6.1060449,,7.1716605,,228.63607093,,90.5279,0.180441,1276.86545,,6376.8,1.291015
,,,,0.9983775,1827.16264,,29018.82687595,81.94655428,27.97,,0.075221254,5.94922,,7.171614,,224.0931887,,94.43,0.187115,1273.8377999,,5483.753,1.7038
,,,,0.99843,1834.183393925,,29045.2853705,83.3300445,26.18795,,0.075744182,6.1076,,7.1912,,227.0552361,,93.035,0.190267,1248.187204,,6123.785,1.6115
,,,,0.9984825,1838.61626664,,29136.319035,82.9486933,25.84,,0.0751836155,5.9755,,7.170923175,,231.086416015,,94.1394,0.22166,1234.8456,,6053.8995,1.5813
,,,,0.9986498,1831.1149,,29187.63972,82.712539,24.8445,,0.0737347555,5.87331865,,7.391665,,235.7145509,,96.495,0.2738,1228.909406,,,1.556
,,,,0.999487515,1856.07549843,,29742.748803,83.9841,25.2978,,0.074885249,6.0669724,,7.430741945,,236.13488855,,96.0895,0.2491,1207.28995,,,1.519695
,,,,0.9991519,1850.6992815,,29515.61051206,84.140167545,25.3390868485,,0.075791128,6.26518735,,7.624437945,,237.70686426,,92.142,0.2387,1231.5834265,,,1.537805
,,,,0.99859587,1845.936782,,29375.637461835,83.100637935,25.76,,0.075556264,6.17851495,,7.5666105,,229.457761135,,91.03095,0.27295,1256.6656085,,,1.52245
,,,,0.999083955,1846.59583288,,29396.64036,83.6646325,28.0396,,0.07593205,6.1771769,,7.432870595,,228.95875,,91.1883,0.27481,1232.1488416,,,1.63775
,,,,0.999244975,1847.42993863,,29369.001,83.150042825,28.3764,,0.0764523935,6.16844669,,7.460164,,227.69140815,,99.68605,0.2616715,1225.919039,,,1.7435
,,,,0.998879775,1845.615,,29381.81588,82.224535,27.76145,,0.0747786275,6.14614149,,7.45127213,,228.7988546,,99.1105,0.28825,1256.853,,,1.748215
,,,,0.99883,1840.140957335,,29341.6149308395,81.554164955,29.72515,,0.0744715745,6.23930675,,7.344305,,229.10248794,,101.5405,0.2910565,1235.186725,,,1.74616
,,,,0.9986195,1824.958369,,29187.9359293,78.734599,28.5315,,0.0709010455,5.84995,,7.006022865,,227.221879,,102.7115,0.28682,1213.65335,,,1.77558
,,,,0.9987,1796.70627,,28614.713778,75.172591905,27.98095,,0.06792692,5.45075852,,6.81302215,,209.02273,,105.359,0.2847,1126.78101,,,1.835
,,,,0.999606,1668.262113,,26264.361548495,63.935,26.0315,,0.060974,4.94701353,,6.12784348,,181.77087075,,106.6125,0.2851765,1062.540532,,,1.93614
,,,,0.999551,1661.408825,,25977.763,64.3241837,22.7684,,0.06394627,4.90939335,,6.180296,,187.6162,,108.975,0.2957635,1075.23,,,1.93575
,,,,0.9998755,1666.896,,26115.145,64.371,25.16315,,0.0640283,4.89474,,6.15797,,187.7795,,112.89,0.315495,1102.91,,,1.9789
,,,,1.0000155,1676.06,,26056.2,65.9555,26.607,,0.0633819,4.8345,,6.18655,,188.0445,,115.176,0.330847,1096.558,,,1.93682
,,,,0.99972,1662.03,,26009.4185,66.195,,,0.06246225,4.70144,,6.13346,,184.5815,,111.525,0.318,1103.545,,,2.050405
,,,,0.999396,1637.15,,26042.399,64.93665,,,0.062741,4.68255,,6.14735,,187.3,,116.985,0.309485,1033.179,,,2.090295
,,,,0.999734,1675.99,,26448.935,65.7584,,,0.063982,4.79185,,6.3328,,193.0215,,110.578,0.288185,1091.421,,,1.97695
,,,,0.999515,1648.445,,26019.89,63.819,,,0.06188625,4.5745,,6.0113,,188.736,,121.19,0.315368,1013.4195,,,1.930935
,,,,0.999645,1652.0335,,26059.72,65.322,,,0.0632241,4.567705,,6.03826,,190.5365,,128.625,0.3376615,1028.5445,,,1.9264
,,,,0.999428,1650.8955,,26022.1685,65.0758,,,0.062989,4.640535,,5.98472,,191.65,,130.8,0.399921,1037.784,,,1.77915
,,,,0.99943,1649.4695,,26010.765,64.763,,,0.0625138,4.61623,,5.940855,,193.885,,130.4195,0.466345,1058.8415,,,1.73865
,,,,0.99905,1649.19,,26032.6905,65.234,,,0.063188,4.640615,,5.930905,,190.881,,129.87,0.4439115,1024.625,,,1.60285
,,,,0.999973,1718.97,,27436.6925,67.7861,,,0.0656705,4.73367,,6.086775,,220.03,,135.356,0.43715,1054.5,,,1.5369
,,,,0.999941,1701.741,,27247.2685,67.46195,,,0.06569915,4.624335,,5.96895,,213.8085,,142.087,0.4555905,1040.8805,,,1.72181
,,,,0.999688,1649.946,,26033.085,63.8699,,,0.0637599,4.394305,,5.992,,207.2585,,139.804,0.4294405,1171.3,,,1.7237
,,,,0.9995505,1631.3475,,25767.95,63.433,,,0.06387,4.31595,,5.942335,,200.564,,129.058,0.4002,1177.75,,,1.6715
,,,,0.9995075,1635.115,,25871.41,64.528,,,0.063487,4.3971,,6.014775,,193.93,,127.33,0.41589,1123.2415,,,1.66648
,,,,0.9993,1638.41,,25975.116,64.4352,,,0.06339245,4.4625,,6.07902,,197.2415,,120.092,0.3952325,1158.4,,,1.731595
,,,,0.999467,1621.8,,25688.05,63.2845,,,0.06346525,4.3239,,5.971275,,192.315,,127.98,0.4208985,1130.7355,,,1.7962
,,,,0.99915,1630.1,,25745.93,62.9835,,,0.0638753,4.3624,,6.16984,,192.171,,115.44,0.38149,1116.2935,,,1.7972
,,,,0.9992405,1638.648,,25803.645,62.933,,,0.06358305,4.46575,,6.3432,,192.215,,108.072,0.362105,1130.8,,,1.769215
,,,,0.999367,1650.83,,26309.161,63.662,,,0.063815,4.456415,,6.34978,,196.14,,118.6525,0.39038,1141.065,,,1.86339
,,,,0.99955,1632.974,,25861.055,62.785,,,0.06351645,4.358025,,6.2698,,191.99,,124.245,0.38265,1132.074,,,1.88219
,,,,0.99985,1625.375,,25829.9685,61.66375,,,0.06174,4.21385,,6.05269,,187.451,,120.7,0.362121,1111.246,,,1.872
,,,,0.9994725,1611.215,,25766.3,61.175,,,0.0612275,4.214,,5.9995,,190.015,,121.32,0.3642,1122.915,,,1.86231
,,,,0.99943,1581.62,,25751.1,59.76225,,,0.061254,4.170155,,5.912,,190.79,,126.752,0.3883315,1097.85,,,1.70373
,,,,1.00007,1590.5945,,25917.26,59.9192,,,0.0608155,4.212,,5.98226,,198.445,,130.2995,0.4154505,1120.5415,,,1.638245
,,,,0.999905,1616.063,,26213.956,62.2075,,,0.0611837,4.26393,,6.01815,,200.009,,129.5705,0.39673,1174.727,,,1.546445
,,,,0.9999,1633.732,,26649.95,63.3315,,,0.0621525,4.3126,,6.2088,,217.811,,124.6375,0.406275,1196.614,,,1.53044
,,,,1.0001615,1638.6895,,26563.0595,66.1215,,,0.06231885,4.3774,,6.314,,218.661,,129.11,0.404845,1285.1535,,,1.572
,,,,1.000055,1631.2805,,26562.576,63.91,,,0.0622515,4.32985,,6.24016,,212.31,,128.865,0.39237,1281.0,,,1.58825
,,,,1.00015,1630.3685,,26631.7685,64.687,,,0.061735,4.3293,,6.5906,,214.602,,124.8265,0.390864,1254.015,,,1.592295
,,,,1.0001975,1637.94,,26853.825,67.1021,,,0.06245,4.40055,,6.85575,,218.706,,128.3655,0.382208,1259.32,,,1.68942
,,,,1.000235,1636.4,,27084.11,66.67,,,0.06237475,4.402565,,6.8925,,216.45,,119.163,0.351326,1304.25,,,1.557675
,,,,0.999957,1624.5735,,27091.783,64.7485,,,0.06300115,4.36127,,6.828235,,214.181,,116.8915,0.3388,1361.4705,,,1.50004
,,,,0.999993,1594.077,,26646.789,64.932,,,0.0616303,4.23792,,6.66934,,208.86,,113.7485,0.3286225,1288.279,,,1.395
,,,,0.999932,1592.345,,26547.1485,64.78045,,,0.0616512,4.255,,6.998685,,207.62,,114.195,0.32866,1275.247,,,1.0968
,,,,1.00004,1592.77,,26569.8,64.68155,,,0.0615733,4.2701,,7.1666,,208.98,,115.34,0.335195,1288.8015,,,0.963205
,,,,0.999885,1578.4895,,26142.75,64.4125,,,0.060889,4.245215,,7.1872,,205.96,,121.021,0.339079,1285.8,,,0.9754355
,,,,0.9995085,1591.065,,26335.55,64.58655,,,0.0610265,4.30035,,7.48863,,211.861,,122.4265,0.330685,1342.281,,,0.9324715
,,,,0.999125,1591.925,,26231.4,63.8738,,,0.0606039,4.28665,,7.38695,,214.3,,128.873,0.351845,1417.055,,,0.981985
,,,,0.99955,1608.2025,,26421.645,63.391,,,0.0604958,4.26325,,7.589235,,232.1235,,125.3,0.3267965,1489.875,,,0.9718
,,,,1.0,1653.5,,26969.955,65.2745,,,0.06159855,4.42618,,7.76555,,236.1095,,124.985,0.320673,1548.6785,,,0.91855
,,,,1.00006,1669.9805,,26926.785,65.4964,,,0.0618433,4.426285,,8.0045,,233.765,,119.8305,0.3155425,1458.6895,,,0.9569
,,,,0.999869,1675.618,,27049.385,65.94715,,,0.0620003,4.456195,,8.12023,,237.145,,98.5732,0.261837,1549.8845,,,1.0465
,,,,1.0001,1726.7,,28072.53,67.4685,,,0.063193,4.626,,7.86375,,242.655,,84.5962,0.2399005,1486.555,,,1.05255
,,,,0.99958,1667.25,,27633.665,66.27,,,0.0622585,4.49685,,7.597565,,242.88,,86.2535,0.2556745,1474.2615,,,1.035515
,,,,0.99995,1639.5685,,27386.639,64.19,,,0.06075565,4.29935,,7.511715,,229.5915,,82.087,0.2477605,1405.55,,,1.0548
,,,,0.99995,1644.7795,,27699.144,64.71165,,,0.0611372,4.29852,,7.648825,,230.999,,86.9611,0.25915,1445.56,,,0.986136
,,,,0.999925,1623.3435,,27533.952,65.145,,,0.0610145,4.3186,,7.522385,,229.0015,,84.6307,0.244195,1465.0,,,1.029535
,,,,1.000459,1641.74,,27929.25,65.9295,,,0.06152,4.3914,,7.6151,,230.3965,,84.4015,0.24797,1421.7345,,,1.01833
,,,,1.00013,1634.823,,27951.1095,65.80255,,,0.06140325,4.3565,,7.622975,,230.997,,86.9585,0.26245,1405.1295,,,1.042
,,,,1.00005,1633.3875,,27943.19,65.138,,,0.060828,4.35345,,7.63215,,228.731,,92.6905,0.28997,1419.381,,,1.04079
,,,,1.000175,1584.135,,27609.457,63.2916,,,0.0589097,4.11615,,7.28412,,218.5255,,93.65755,0.2896155,1365.589,,,1.01219
,,,,0.99994,1560.481,,27125.933,62.7916,,,0.05903455,4.11125,,7.211,,211.875,,95.35035,0.299438,1378.1975,,,0.96932
,,,,0.9999585,1561.03,,26814.499,61.23635,,,0.0582325,4.11301,,7.3375,,213.847,,96.9563,0.297972,1403.1125,,,0.9677975
,,,,0.99957,1541.545,,26794.97,61.28125,,,0.057879,4.00843,,7.15923,,212.015,,89.8295,0.26749,1354.08,,,1.0278
,,,,0.999128,1552.459,,26907.783,61.58325,,,0.0585565,4.0515,,7.28733,,217.225,,90.125,0.2647775,1420.45,,,1.0708
,,,,0.99989,1554.655,,26884.967,61.6145,,,0.05943325,4.1164,,7.330785,,214.525,,89.2322,0.2657355,1425.3375,,,1.0443
,,,,0.999993,1562.05,,27263.29,61.72575,,,0.0593295,4.133725,,7.44558,,217.81,,92.1516,0.26894,1459.0355,,,1.064375
,,,,1.000625,1588.945,,28198.33,63.1401,,,0.059935,4.10435,,7.47579,,227.7,,90.4357,0.25489,1401.1285,,,1.0165
,,,,1.0004025,1572.5575,,28731.8835,62.55335,,,0.0591153,3.9065,,7.382555,,230.992,,88.5382,0.2515885,1391.85,,,1.012255
,,,,1.000415,1550.42,,28291.2155,60.4955,,,0.058295,3.904455,,7.307605,,226.81,,83.54385,0.23534,1383.376,,,1.039455
,,,,1.0006,1583.35,,29329.21,62.531,,,0.0594035,3.99515,,7.470665,,238.429,,83.16925,0.236185,1426.9,,,1.1363
,,,,1.000775,1598.9475,,29563.0595,63.779,,,0.05988975,3.975,,7.6185,,240.945,,85.69415,0.252929,1422.8,,,1.055695
,,,,1.000665,1634.9785,,29969.0615,64.907,,,0.061235,4.17425,,9.50385,,248.27,,88.4829,0.2797685,1435.035,,,1.0426
,,,,1.000095,1696.6,,30693.226,66.2876,,,0.0630376335,4.33595,,10.885,,249.47,,88.3884,0.2688245,1508.987,,,1.03445
,,,,0.9999,1821.846,,34427.39,70.241,,,0.06798345,4.37955,,10.2769,,260.8335,,89.39,0.291623,1580.86,,,1.0419
,,,,1.000055,1794.8265,,34191.685,69.7157,,,0.0662095,4.307235,,11.5255,,254.335,,87.448,0.2870915,1458.73,,,1.0145
,,,,1.0003835,1808.455,,34701.289,69.548,,,0.0712215,4.26857,,11.1529,,254.713,,87.5119,0.278535,1440.55,,,1.1284
,,,,1.000105,1795.71,,34109.1,68.0855,,,0.071199,4.078515,,10.994,,244.1725,,87.20045,0.269028,1386.9855,,,1.08812
,,,,1.00032,1790.554,,34088.6765,68.1635,,,0.0687425,4.105115,,11.47985,,243.28,,90.0164,0.30414,1408.375,,,1.1246
,,,,1.0003,1777.3725,,34025.3665,67.4052,,,0.0684408655,4.09192,,10.885,,245.25,,83.75,0.291005,1445.79,,,1.10156
,,,,1.0,1786.04,,34321.405,68.41045,,,0.06883855,4.145495,,11.1048,,244.585,,83.115,0.283157,1408.21,,,1.0717
,,,,1.00049,1800.68,,34243.43,68.794,,,0.069093,4.1732,,11.619,,244.61,,80.9035,0.263323,1389.286,,,1.19
,,,,1.00055,1809.3715,,34444.9,68.22575,,,0.0674031,4.119055,,11.1785,,242.845,,81.96465,0.275451,1354.136,,,1.20485
,,,,1.000685,1851.855,,35484.835,70.0168,,,0.0690768,4.6925,,11.55185,,247.172,,81.0735,0.268552,1363.033,,,1.210925
,,,,1.0004815,1791.7525,,34386.025,68.59,,,0.067006,4.589,,10.7445,,236.751,,86.2395,0.30825,1295.971,,,1.23345
,,,,1.000371,1830.965,,34691.744,69.33695,,,0.06847895,4.719385,,11.2835,,237.615,,86.0195,0.303257,1335.8815,,,1.242225
,,,,1.000913,1884.359,,35181.957,71.33885,,,0.0697845,4.8665,,12.3439,,241.351,,88.66495,0.3180925,1346.526,,,1.2502
,,,,1.0007,1876.22,,34845.675,71.21,,,0.070795,4.716405,,12.46175,,236.85,,88.1975,0.310191,1334.095,,,1.291205
,,,,1.000497,1895.28,,34913.7825,73.4656,,,0.0748035,5.0355,,13.1085,,241.1265,,87.09075,0.311745,1295.665,,,1.19
,,,,1.0001895,1879.939,,35276.515,72.6972,,,0.0734595,4.94705,,13.4655,,242.437,,97.85955,0.3444595,1302.6,,,1.235215
,,,,1.0004515,1919.105,,36589.7905,74.107,,,0.07625625,5.20248,,14.56,,250.75,,96.235,0.333675,1338.165,,,1.19185
,,,,1.000025,2123.9205,,36768.015,74.02175,,,0.07454355,5.224,,14.41555,,241.295,,95.70095,0.3401165,1361.525,,,1.17
,,,,1.000425,2056.35,,37106.4445,72.465,,,0.0788825,5.3125,,15.0412,,236.18,,101.546,0.32898,1298.195,,,1.173935
,,,,1.00045,2053.8,,37096.9415,74.77235,,,0.0781475,5.3441,,15.88285,,236.288,,107.3635,0.326601,1279.1,,,1.18785
,,,,1.000685,2042.021,,36947.728,73.53265,,,0.0769705,5.36246,,15.4056,,234.852,,105.102,0.3244425,1296.585,,,1.1595
,,,,1.0007,2064.4285,,36641.4755,72.1969,,,0.075265,5.28499,,14.842,,238.19,,111.235,0.32023,1411.597,,,1.121035
,,,,1.0,1985.46,,35620.4765,71.52675,,,0.07322415,5.193,,14.58,,231.8525,,105.7385,0.3100365,1375.3275,,,1.1807
,,,,1.0007535,2058.99,,37466.8835,73.7553,,,0.0767988,5.53034,,14.875,,238.5385,,106.31,0.3205785,1418.63,,,1.194185
